instance,algo,seed,phi,nv,dist,fuel,emis,IF,plow,pmed,phigh,lam,runtime,iters,budget,error
C107,RGLS,2,"(0.85, 1.0, 1.18)",11,1179.0731306415416,326.8697742925158,849.861413160541,0.27722603950330355,84.26424239820834,15.735757601791635,0.0,0.3891607331970464,8.20150876045227,66,8.0,
C103,ALNS,3,"(0.85, 1.0, 1.18)",10,1068.3122374428096,288.7819337055779,750.8330276345025,0.270316040183933,87.62516848771105,12.374831512288964,0.0,0.37448714525715054,60.39070963859558,324,60.0,
C107,HGLS,1,"(0.85, 1.0, 1.18)",11,1442.5455969601107,409.60282706552636,1064.9673503703686,0.2839444575815739,75.74933263619594,21.419105355082404,2.8315620087216575,0.38885940881017467,3.2720305919647217,33,3.0,
C107,RGLS,3,"(0.85, 1.0, 1.18)",10,1140.3968092094583,333.9337851382951,868.2278413595673,0.29282244780199224,64.11282023902353,33.46817716245193,2.4190025985245134,0.4044720988518579,8.036188840866089,56,8.0,
C107,RGLS,1,"(0.85, 1.0, 1.18)",10,1116.8153196961837,344.0750598355619,894.595155572461,0.30808590620798737,50.01790362640347,38.97473768854609,11.007358685050452,0.42105509549753545,20.31439733505249,174,20.0,
C107,GLS,1,"(0.85, 1.0, 1.18)",10,877.2996057818905,250.45427860619398,651.1811243761043,0.2854831769620795,91.24456788719797,8.755432112802033,0.0,0.4367567034545462,60.47545647621155,405,60.0,
C107,HGLS,1,"(0.85, 1.0, 1.18)",11,1217.0786924980143,344.1408403817469,894.766184992542,0.28275972827641,84.69011553175193,9.952198621068247,5.357685847179829,0.39182777821029946,8.246169328689575,74,8.0,
C107,HGLS,2,"(0.85, 1.0, 1.18)",10,1064.5687772068839,312.74450744266716,813.1357193509347,0.2937757654918426,67.60106680349442,19.30531345626786,13.093619740237719,0.39336757467668043,3.302546501159668,43,3.0,
C107,GLS,2,"(0.85, 1.0, 1.18)",10,828.936866942834,233.96660815874782,608.3131812127443,0.28224900772193895,92.18185641374659,7.818143586253409,0.0,0.42579392010558204,60.17154550552368,398,60.0,
C107,RGLS,2,"(0.85, 1.0, 1.18)",10,945.1847868321757,268.9603907551765,699.2970159634589,0.2845585270755446,86.34798396983162,13.652016030168365,0.0,0.4236518213019507,20.2484188079834,154,20.0,
C107,HGLS,3,"(0.85, 1.0, 1.18)",10,1338.9121653605225,429.37717514798265,1116.3806553847548,0.320691070151242,35.874877624231495,42.582877335146485,21.54224504062199,0.4130224914935547,3.1044955253601074,13,3.0,
C107,GLS,3,"(0.85, 1.0, 1.18)",10,1011.887547218528,288.4891644131839,750.0718274742782,0.28510002441099475,85.50006817574122,14.499931824258779,0.0,0.4231816817892148,60.12193465232849,377,60.0,
C107,RGLS,3,"(0.85, 1.0, 1.18)",10,970.6541407679451,276.7068227680804,719.437739197009,0.2850725208354443,85.97842091550376,11.394989808547429,2.626589275948811,0.4181043307986563,20.179213523864746,137,20.0,
C107,HGLS,2,"(0.85, 1.0, 1.18)",10,946.0082618780643,277.35780899983644,721.1303033995748,0.29318751238938595,84.11967614905024,13.138038758149031,2.742285092800756,0.4432404366416917,8.083911657333374,83,8.0,
C107,ALNS,1,"(0.85, 1.0, 1.18)",10,1197.8412493603541,355.2465732167911,923.6410903636569,0.2965723324409577,67.11136437374886,25.854861880528205,7.033773745722961,0.4120578948201383,3.1889688968658447,13,3.0,
C107,IGLS,1,"(0.85, 1.0, 1.18)",10,864.9003404530167,245.31374152802715,637.8157279728706,0.2836323794248213,90.77263925515629,9.227360744843693,0.0,0.42887948761406464,60.119322299957275,430,60.0,
C107,HGLS,3,"(0.85, 1.0, 1.18)",10,1158.8104002629927,348.1499055286744,905.1897543745536,0.30043733250034826,63.92516371006291,27.657696000869507,8.417140289067596,0.4153483147092749,8.274819374084473,41,8.0,
C107,HGLS,1,"(0.85, 1.0, 1.18)",10,872.3047114944659,241.08162282490883,626.812219344763,0.2763731751624711,96.44065325070561,3.559346749294385,0.0,0.412334119741037,20.439661502838135,169,20.0,
